X,Y,Z,Qw,Qx,Qy,Qz,clump_type,absv
0.009784087539,0,0.4809195399,0.9488046169,0,0.3158636689,0,0000,0.0006915021804
-0.01285497099,0,0.4792054296,0.9997597933,0,0.02191566303,0,0007,0.0008265086217
0.05428002775,0,0.4764306545,0.8023121953,0,0.596904695,0,0002,0.0007121037925
-0.02515672147,0,0.4775437713,0.7221468091,0,-0.6917398572,0,0003,0.000640181941
-0.03615560383,0,0.4800021648,0.9989743829,0,0.04527963698,0,0010,0.0004028380208
-0.03034718335,0,0.4738253951,0.7176377177,0,-0.6964166164,0,0003,0.000576432154
0.02071669698,0,0.4336681962,0.9049928784,0,-0.4254267812,0,0008,0.0005136208492
-0.02592794597,0,0.3137711287,0.8663216233,0,0.4994865656,0,0008,0.0002504158474
-0.01926094294,0,0.3124709725,0.9630876184,0,-0.2691884041,0,0006,0.0002527876641
-0.03822923452,0,0.3184494972,0.9210521579,0,-0.3894394636,0,0006,0.00010649873
-0.02136394382,0,0.3188658953,0.9653509259,0,-0.2609551847,0,0009,0.0002428208536
-0.04334013909,0,0.3225241899,0.9725834131,0,-0.232554391,0,0005,7.74062355e-05
-0.04781757295,0,0.3179661036,0.7106813192,0,-0.7035140991,0,0003,4.487801198e-05
-0.0325486511,0,0.3150240183,0.9739521742,0,0.2267535925,0,0007,0.0002009583259
-0.05492711067,0,0.3155996203,-0.1337642968,0,0.9910131693,0,0007,0.0002121776924
-0.0312608853,0,0.4842634201,0.9974392056,0,-0.0715194568,0,0000,0.0006056901184
-0.04034367204,0,0.4925413728,0.09004192054,0,0.9959380031,0,0001,0.0005088276812
-0.01929459721,0,0.4806102514,0.9990471005,0,0.04364698753,0,0005,0.0005612827372
0.01476171613,0,0.4845153093,0.8087647557,0,-0.5881323218,0,0003,0.0007295040414
0.0261797905,0,0.4856089354,0.9555248022,0,-0.2949109077,0,0009,0.0007734181709
0.02781614661,0,0.4789658785,0.9703120589,0,-0.2418565154,0,0008,0.0007621208206
0.03135992587,0,0.4895249605,0.6713207364,0,0.7411670089,0,0000,0.000785592536
0.08588963747,0,0.4566130042,0.807076931,0,0.5904464126,0,0000,0.0002293205762
0.07568284869,0,0.4594941735,0.5264241695,0,0.8502221704,0,0003,0.0004122401588
0.08782315254,0,0.3388779759,0.5594221354,0,-0.8288829327,0,0001,0.0001792106341
0.09061336517,0,0.3445675969,0.9541763067,0,-0.2992449701,0,0006,0.0002187875652
0.08752460778,0,0.4654473066,0.8200414777,0,0.5723041892,0,0008,0.0003172117576
0.09124335647,0,0.459890008,0.8982773423,0,-0.4394289553,0,0006,0.0002680191828
0.06186339259,0,0.3369035721,0.9996594191,0,-0.02609678544,0,0002,0.0001453669101
0.05741758645,0,0.3250021338,0.934520781,0,-0.3559086919,0,0000,0.0002264489012
0.06511823833,0,0.3313025236,0.9907953739,0,-0.1353687644,0,0008,0.0001543456892
0.07198834419,0,0.331725955,0.8098675609,0,-0.5866128206,0,0010,0.0001561401441
0.05386842787,0,0.4825156927,0.9855496287,0,0.1693870276,0,0000,0.0006532619009
0.0422667861,0,0.4833935499,0.9262545109,0,-0.3768987358,0,0008,0.0007855097065
0.04810002446,0,0.4805335999,0.956060648,0,0.2931689322,0,0002,0.0007455209852
0.04262386262,0,0.4769170284,0.4265636802,0,0.9044575095,0,0002,0.0007331065135
0.06799685955,0,0.3656659722,0.9656280279,0,-0.2599281073,0,0009,0.000148567211
-0.07528476417,0,0.4982398748,0.9064660668,0,-0.4222786427,0,0000,0.0002906771842
0.09680370986,0,0.4563394785,0.9975059628,0,0.07058273256,0,0004,0.0001316630369
-0.03247918189,0,0.4906399846,0.9618158937,0,0.2736973166,0,0010,0.0006071539246
-0.02561733872,0,0.4906893969,0.933252275,0,-0.3592217267,0,0007,0.0007292926894
0.08086483181,0,0.3498753905,0.03031167015,0,0.9995405674,0,0000,0.0002867843432
0.08407691121,0,0.3445155621,0.9998734593,0,-0.01591018774,0,0005,0.0002184037585
-0.09116226435,0,0.3361688852,0.7048625946,0,-0.7093439698,0,0000,9.285805572e-05
-0.05556225777,0,0.3089311719,0.9308325648,0,-0.3654461503,0,0007,0.0001366054639
-0.03720863909,0,0.3099464774,0.9282673001,0,0.3719137907,0,0010,0.0001523464452
0.04696643353,0,0.4300762415,0.8886252642,0,0.4586340785,0,0007,0.0004256954417
-0.07903575897,0,0.3281530142,0.7584360242,0,0.6517475247,0,0002,0.0001136904466
-0.06170042232,0,0.3193615675,0.7167950869,0,0.6972839832,0,0009,0.0001206252273
-0.07287396491,0,0.325191617,-0.1685716212,0,-0.9856894612,0,0008,0.0001279083372
0.004381857812,0,0.4840549231,0.946310699,0,-0.3232585192,0,0005,0.0007769714575
-0.001626737416,0,0.4867630005,0.2222402394,0,0.9749919176,0,0007,0.0009174014558
-0.007543906569,0,0.4834347367,0.8797108531,0,0.4755090177,0,0009,0.000980121782
0.09686541557,0,0.3460738063,0.9975720048,0,0.06964223087,0,0003,0.0001271963993
0.009463757277,0,0.4880161881,0.9450222254,0,0.32700634,0,0004,0.0008716169978
0.003666557372,0,0.4902609587,0.988779366,0,0.149383679,0,0000,0.0008716087905
0.01995684206,0,0.488571167,0.4198046029,0,-0.9076145291,0,0009,0.0008111643838
0.0689586699,0,0.3544209599,0.9269244671,0,-0.3752480149,0,0003,0.0001514022006
0.001611106098,0,0.322807312,0.9581232667,0,-0.2863561511,0,0001,0.0002527367033
-0.01000208408,0,0.321333766,0.9148878455,0,0.4037081301,0,0003,0.0002736857277
-0.003833942115,0,0.3196514845,0.9867400527,0,-0.1623085141,0,0005,0.0002476145455
0.01772584021,0,0.3270615339,0.9950172901,0,-0.09970334172,0,0006,0.000305925234
0.007991507649,0,0.3220142126,0.9649364352,0,-0.2624839544,0,0008,0.0002508704201
-0.06939142942,0,0.5008481741,0.9739111066,0,-0.2269298434,0,0009,0.0003154966107
-0.06372456253,0,0.4968400002,0.9999560118,0,-0.009385207668,0,0010,0.000311733078
-0.03057552874,0,0.3087365031,0.9955409765,0,0.09433086216,0,0005,0.0002192611719
0.03359486163,0,0.3240442276,0.9977873564,0,0.06648687273,0,0005,0.0002721754427
0.02865983546,0,0.3196864724,0.9360148907,0,-0.3519603908,0,0007,0.0002501717827
0.03975020349,0,0.3212202191,0.585539937,0,0.8106435537,0,0010,0.0003113235871
-0.04180701822,0,0.4987660646,0.9929541349,0,-0.1184994131,0,0007,0.0005167076015
-0.05845139176,0,0.4924814105,0.7491486669,0,0.6624019146,0,0007,0.000259749766
0.037146613,0,0.487462461,0.9775741696,0,-0.2105916142,0,0003,0.0008194731199
-0.0137527436,0,0.485581398,0.999643147,0,-0.02671399154,0,0002,0.0009578001918
-0.01961994916,0,0.4878724813,0.9238240123,0,0.3828175366,0,0004,0.0007023338112
-0.03808379173,0,0.486564517,0.8036955595,0,-0.5950407982,0,0007,0.0004746665945
0.09655925632,0,0.4496936798,0.5878167748,0,0.808994174,0,0009,0.0001407384843
0.09614236653,0,0.4429165125,0.5132018924,0,-0.8582679033,0,0007,0.0001639263501
-0.01444017142,0,0.492084384,0.989413619,0,-0.1451232731,0,0009,0.001043880009
0.05271038413,0,0.3205280304,0.8036201596,0,-0.5951425433,0,0010,0.0001612285705
0.06359814107,0,0.3248999119,0.9707018733,0,0.2402871847,0,0004,0.0002174853726
0.06748487055,0,0.3200358748,0.7553860545,0,-0.6552801132,0,0001,0.0002159638098
0.06021672487,0,0.319417119,0.7377474308,0,-0.6750768423,0,0005,0.0002082467399
0.04933039844,0,0.3125837445,0.852689445,0,-0.522418201,0,0008,0.0002765085665
0.04067844152,0,0.314406693,0.8232493997,0,0.5676799417,0,0008,0.0002028703311
-0.002513177693,0,0.4933940768,0.3181152642,0,-0.9480520487,0,0007,0.001027991297
-0.008058533072,0,0.4899128675,0.9911487699,0,0.1327561736,0,0001,0.001077470952
0.09587515891,0,0.3399141431,0.8079470992,0,0.5892549753,0,0002,0.0002044158609
0.02264194191,0,0.3451066017,0.9997373819,0,-0.02291823179,0,0002,0.000270242861
0.07884071767,0,0.332463026,0.9854198098,0,0.1701407284,0,0008,0.0001714516693
-0.06751910597,0,0.3156907558,0.4170869291,0,0.9088665843,0,0009,8.257902664e-05
-0.06145761162,0,0.3125931621,0.9929065704,0,0.1188971847,0,0007,3.129696051e-05
-0.0249254033,0,0.4840337038,0.8973233104,0,0.4413739443,0,0007,0.0006692800671
-0.01580016315,0,0.4984840155,0.9471358657,0,0.3208328485,0,0002,0.001045787591
-0.02047358453,0,0.4944890141,0.6050981283,0,-0.7961509228,0,0001,0.001097295433
-0.01301696151,0,0.3109137416,0.9993694425,0,-0.0355068855,0,0003,0.0003074249544
-0.01465857774,0,0.3170396686,0.9802707434,0,0.1976598501,0,0004,0.0002890229807
-0.008450545371,0,0.3152900338,0.9913942218,0,-0.1309105009,0,0002,0.0003253006726
-0.04947403818,0,0.3117073178,0.8078853488,0,-0.5893396735,0,0007,7.70297338e-05
-0.03849369287,0,0.303057313,0.9999855757,0,-0.005377198569,0,0009,0.0001727552735
-0.04373145103,0,0.3072085381,0.8233941793,0,0.5674698353,0,0005,0.0001240965648
-0.02788539231,0,0.3026695251,0.9741290808,0,-0.2259925604,0,0008,0.0002510808117
0.03233942389,0,0.4835577607,0.8001143932,0,0.599847436,0,0001,0.0007783611654
-0.03556457907,0,0.4966350198,0.9889094234,0,0.1485202312,0,0005,0.0006635415484
-0.009081177413,0,0.4961791039,0.9987288713,0,0.05040549859,0,0006,0.001156040817
-0.07880955935,0,0.5096517801,0.01142346673,0,-0.9999347925,0,0003,0.0002690296678
-0.06773999333,0,0.5073828697,0.9862394333,0,0.1653235853,0,0006,0.0003281017707
0.006528899074,0,0.311158061,0.4414944351,0,0.8972640038,0,0001,0.0002170059452
0.00374391675,0,0.3168453574,0.9000493288,0,0.4357880056,0,0006,0.0002383888786
0.01098385453,0,0.3158756495,0.9799073339,0,-0.1994534433,0,0009,0.0002544390445
-0.001827023923,0,0.3135281205,0.9202048182,0,-0.3914373219,0,0004,0.0002390080917
0.06446452439,0,0.3145658374,0.9539977312,0,-0.2998140454,0,0004,0.0002805018157
0.07359066606,0,0.3208042383,0.9801837206,0,-0.1980908066,0,0002,0.0001643818687
0.07472544909,0,0.3103424311,0.9783204198,0,-0.2070971578,0,0000,0.0002111165231
0.07785701752,0,0.3157945871,0.9973120093,0,-0.07327224314,0,0006,0.0002206628415
-0.04838543385,0,0.3583989739,0.8374544978,0,0.5465070605,0,0001,0.0002386972483
-0.06156892329,0,0.3058716059,0.967361927,0,-0.2533988357,0,0008,7.718726556e-05
-0.0674161613,0,0.3090062737,0.1395080239,0,-0.990220964,0,0005,4.019015978e-05
-0.05002599955,0,0.3049535155,0.879445672,0,-0.4759993553,0,0009,0.0001045939716
-0.07330986857,0,0.3187177181,0.9992263317,0,0.03932871297,0,0002,3.669337093e-05
-0.09660810977,0,0.3324551582,0.8874743581,0,-0.4608570933,0,0008,5.885035716e-05
-0.02356360853,0,0.3076304197,0.36655581,0,0.93039608,0,0004,0.0002391934249
0.07225237787,0,0.3046131134,0.7486715317,0,-0.6629412174,0,0005,0.0002496888046
0.08280616999,0,0.3104509115,0.8254795671,0,0.5644320846,0,0009,0.0001513156749
0.09001097083,0,0.3099248409,0.9067435861,0,0.4216825962,0,0010,0.0001358400041
0.07112950087,0,0.3151772618,0.8845226765,0,0.4664973021,0,0001,0.0002091798669
0.07839842141,0,0.3056289554,0.9565119147,0,-0.2916932106,0,0000,0.0001989570592
0.0650306046,0,0.3041383624,0.9999060035,0,0.01371547766,0,0008,0.0002994029783
0.06915009022,0,0.2988705635,0.9484838247,0,-0.3168256879,0,0006,0.0002910762269
0.09074354172,0,0.3029671907,0.689555943,0,0.7242324948,0,0010,7.604233542e-05
-0.03892731667,0,0.2963824272,0.9974686503,0,-0.0711081326,0,0005,0.0001986932621
-0.04449751973,0,0.3007009029,0.8195192814,0,-0.5730516315,0,0000,0.0002255989821
-0.03329120576,0,0.2991825938,0.8800597191,0,-0.4748632014,0,0001,0.0002189611841
0.09697492421,0,0.3010448813,-0.07168222219,0,-0.9974275231,0,0001,1.19990973e-05
0.09670993686,0,0.3142544031,0.5874425769,0,-0.809265852,0,0006,4.871940473e-05
0.06842401624,0,0.3096687198,0.9617431164,0,0.2739530504,0,0002,0.0002669177193
-0.08400246501,0,0.3319464922,0.9985784292,0,-0.0533028245,0,0003,4.275767424e-05
0.08426700532,0,0.3040806651,0.9368482828,0,0.3497361541,0,0002,0.0001380006725
0.08379799128,0,0.2975636721,0.9919992089,0,0.1262447387,0,0009,0.000126344763
0.07699342072,0,0.2992925644,0.8476617932,0,-0.5305369496,0,0010,0.0002470776089
0.03459875286,0,0.3169718981,0.9888833165,0,-0.1486941874,0,0004,0.0002544337476
0.02283586562,0,0.3164137602,0.9886736274,0,0.1500818282,0,0007,0.0003443203459
0.02293995023,0,0.3230489492,0.9120132923,0,-0.4101606607,0,0006,0.0002830076846
-0.02196311206,0,0.5007606745,0.9773552418,0,-0.2116054296,0,0008,0.001089647063
-0.01126184314,0,0.4721906185,0.9990839958,0,0.04279243201,0,0005,0.0005127323675
-0.07305743545,0,0.3121114969,0.9769000411,0,0.2136969119,0,0003,6.941228639e-05
-0.07878366113,0,0.3156325817,0.9985606074,0,0.05363620445,0,0004,4.50914049e-05
0.01668687165,0,0.3197590709,0.5672246814,0,0.8235631585,0,0009,0.0003142309433
0.05589517951,0,0.3146408796,0.8121614456,0,0.5834327936,0,0004,0.0002560233115
0.09556119144,0,0.3337838054,0.7565969825,0,-0.6538816094,0,0001,0.0002924451837
-0.06609969586,0,0.5136659741,0.9998195767,0,0.01899894513,0,0004,0.0003912159009
-0.06018272042,0,0.5155047178,0.4015357196,0,0.9158433676,0,0000,0.0004030724522
-0.07274533808,0,0.5115210414,0.9901539087,0,-0.1399831176,0,0004,0.0002679936006
-0.01696612686,0,0.306022346,0.9187883139,0,-0.3947508037,0,0003,0.0003237397759
-0.01057278365,0,0.5023500919,0.9958805442,0,-0.09067547321,0,0001,0.001029924722
-0.02746736258,0,0.4970172048,0.8365687728,0,0.5478620529,0,0005,0.0007548108697
0.09675480425,0,0.3207920194,0.9999855161,0,-0.005381544586,0,0005,6.461770226e-06
-0.05839496851,0,0.5213333368,0.941517055,0,-0.3369652927,0,0002,0.0004698589619
-0.06122919172,0,0.5091403127,0.8659164906,0,-0.5001887679,0,0009,0.0003939357412
-0.07116280496,0,0.5179706812,0.9996676445,0,0.0257831458,0,0009,0.0003461725719
-0.09027320147,0,0.3297482133,0.9916969538,0,-0.1285975128,0,0010,1.300345957e-05
0.08619521558,0,0.2912175655,0.9993332624,0,-0.03651209548,0,0007,0.0001182049091
0.09258158505,0,0.2892407179,0.7768170834,0,0.6297263503,0,0007,8.129062917e-05
0.07955551147,0,0.2925210595,0.8542728424,0,-0.5198248625,0,0002,0.0001161291293
0.09027308226,0,0.2962776423,0.9999631643,0,-0.008583511226,0,0003,7.331545203e-05
0.01711179316,0,0.3129736781,0.9868202209,0,0.1618206799,0,0007,0.0003023972386
-0.05650876462,0,0.3236258626,0.8882180452,0,-0.4594222307,0,0006,0.0001131927638
-0.08498627692,0,0.3257361054,0.7557968497,0,-0.6548062563,0,0003,6.825750461e-05
-0.09690010548,0,0.5016286969,0.917586267,0,0.3975367844,0,0002,0.0001996222709
-0.09130499512,0,0.5047770143,0.8102208972,0,-0.5861247182,0,0006,0.0001787582441
0.02563458681,0,0.4924796224,0.4678494036,0,0.8838082552,0,0009,0.0007894746377
0.008240714669,0,0.4948707819,0.6903306842,0,0.7234939933,0,0010,0.001035536872
-0.07992375642,0,0.5029684901,0.9890435934,0,0.1476238072,0,0001,0.000178195507
-0.07848409563,0,0.3220290542,0.780675292,0,-0.6249368787,0,0001,3.892264795e-05
-0.03337634355,0,0.2927455902,0.721816957,0,0.692084074,0,0008,0.0002465794387
-0.04524152726,0,0.2943453789,0.8578321338,0,0.5139300823,0,0008,0.0001501155348
-0.02482230216,0,0.290048182,0.7182695866,0,0.6957649589,0,0010,0.000280149281
0.0966103822,0,0.2946261764,0.9842684269,0,-0.1766797751,0,0008,4.960501883e-06
-0.02767604589,0,0.2960904241,0.999820292,0,0.01895944402,0,0004,0.0003127606469
0.0295497328,0,0.3132553101,0.9847634435,0,-0.1738996506,0,0000,0.0003404050367
0.09654209018,0,0.3075182438,0.9489657879,0,0.315379262,0,0009,3.246366396e-05
0.0697645694,0,0.3256287575,0.9714707136,0,0.2371596545,0,0000,0.0001430447592
0.09074987471,0,0.3233963847,0.9806469679,0,0.1957848221,0,0006,3.907346036e-05
0.08490407467,0,0.3267621994,0.9949935675,0,-0.09993927181,0,0009,0.0002142756275
0.07609559596,0,0.3265214562,0.9898838401,0,-0.1418802887,0,0003,0.0001390581601
0.09061594307,0,0.3300539851,0.94993788,0,-0.3124389946,0,0003,0.0002075151715
-0.04927542806,0,0.4995720387,0.9966695905,0,0.08154627681,0,0005,0.000400789897
0.07678775489,0,0.4660486579,0.8468221426,0,-0.531876266,0,0010,0.0004076737387
0.00226918608,0,0.4977942705,0.8461915851,0,-0.5328787565,0,0003,0.001114769606
0.06520710886,0,0.474785924,0.8648651838,0,0.5020042658,0,0002,0.0005863575498
0.09687176347,0,0.4629849792,0.5788121819,0,-0.8154609203,0,0003,0.0001374024432
0.03537970781,0,0.310844779,0.9404410124,0,0.3399570286,0,0000,0.0002549056662
0.01802875102,0,0.383408308,0.9290940762,0,-0.3698436618,0,0008,9.124695498e-05
0.04397433996,0,0.3086541891,0.07940322161,0,-0.9968426228,0,0005,0.0002109440684
0.05443660915,0,0.3084216118,0.9021841288,0,-0.4313511848,0,0004,0.0002683757339
-0.005360364914,0,0.5057944059,0.9894313216,0,-0.1450028121,0,0002,0.001105266623
-0.01654700935,0,0.5050340295,0.9566735029,0,-0.2911631465,0,0010,0.001055962173
0.001076698303,0,0.5043562055,0.7948604822,0,0.6067923307,0,0010,0.001124740695
0.05915102363,0,0.4853599072,0.9972243905,0,0.07445534319,0,0000,0.0005499841063
0.06653299928,0,0.4810971618,0.967441082,0,0.2530962825,0,0005,0.0004557775683
0.06021693349,0,0.4790503979,0.8479223251,0,0.530120492,0,0008,0.000534471008
-0.03176354617,0,0.5020183921,0.9772809148,0,-0.2119482309,0,0007,0.000851827499
0.05999220908,0,0.2974490523,0.7619578242,0,-0.6476267576,0,0009,0.0003002925077
0.06536689401,0,0.2937369943,0.9931787848,0,-0.116601482,0,0002,0.0003146546369
-0.04557712376,0,0.5196703672,0.4878886044,0,0.8729059696,0,0005,0.000786252087
-0.05054351687,0,0.515719533,0.9908621907,0,0.1348787695,0,0002,0.0005461518886
-0.08476647735,0,0.3124635816,0.9839792252,0,-0.1782830954,0,0008,5.364936078e-05
-0.08428757638,0,0.3192417622,0.6677244306,0,-0.7444086075,0,0008,5.710615005e-05
-0.04290453345,0,0.3137386441,0.7606876493,0,0.649118185,0,0007,9.023439634e-05
0.04312394559,0,0.4901298285,0.9357165098,0,0.3527530134,0,0008,0.0007817120058
-0.05534284562,0,0.5118815303,0.5238413215,0,-0.8518159389,0,0001,0.0003635100147
0.05463458598,0,0.2933485508,0.9814660549,0,0.1916362643,0,0006,0.0002851516765
0.0537930131,0,0.2998185754,0.7121275067,0,0.702050209,0,0004,0.0002927433816
0.05860602856,0,0.3037886024,0.9715542197,0,-0.2368175536,0,0001,0.0002546721953
0.07165408134,0,0.4772738218,0.9425122738,0,-0.3341716826,0,0003,0.000469655497
0.07656863332,0,0.4732660651,0.999863565,0,-0.01652158238,0,0004,0.0004347826762
0.04905222356,0,0.4869046211,0.8790831566,0,-0.4766684771,0,0007,0.0007172673359
0.04914398491,0,0.304494679,0.93360883,0,0.3582940102,0,0008,0.0002852960606
0.06088453531,0,0.3094447255,0.9850967526,0,0.1720016301,0,0001,0.0002793836466
0.03037853539,0,0.3069606423,0.8462230563,0,0.532828927,0,0007,0.0002984455787
0.0365204066,0,0.3048243523,0.9130609632,0,-0.4078232646,0,0003,0.0003344897414
-0.00668720156,0,0.3089407086,0.9994109869,0,-0.03431839868,0,0010,0.0002608103678
0.07269430161,0,0.4838362932,0.7102188468,0,0.7039809823,0,0010,0.0004294686951
0.08225689828,0,0.4836072326,0.9771339297,0,-0.2126251161,0,0008,0.0003098233137
0.07744050026,0,0.4793994427,0.7183398008,0,-0.6956925392,0,0000,0.0003733223421
0.06512142718,0,0.4873318672,0.9074721336,0,-0.4201123416,0,0003,0.0005063066492
-0.02632904053,0,0.5058385134,0.9544106722,0,0.2984966636,0,0006,0.001062366529
-0.003729566932,0,0.4997695088,0.6397736669,0,0.7685634494,0,0003,0.001130859135
0.02411215007,0,0.3096945882,0.948572576,0,0.3165600002,0,0010,0.0002894374484
0.08040423691,0,0.3218159676,0.7720944285,0,0.6355079412,0,0005,0.0002052771888
0.07319749892,0,0.2936024666,0.948358655,0,-0.3172001541,0,0007,0.0002734245791
0.09408527613,0,0.4690073133,0.7923676372,0,-0.6100439429,0,0010,0.0001483284141
0.01435175538,0,0.4921376109,0.9282038212,0,0.37207219,0,0004,0.000931224029
0.01383417845,0,0.4983643293,0.7741738558,0,0.6329731345,0,0001,0.0009631206049
0.04259032011,0,0.3021118045,0.6804926395,0,0.7327550054,0,0009,0.0002798480855
0.03068596125,0,0.3005350828,0.9227764606,0,0.3853358328,0,0002,0.0002808618592
-0.06025322154,0,0.5025652051,0.5869742036,0,0.8096055984,0,0004,0.0003692086029
-0.05392724276,0,0.5042501092,0.4878403246,0,-0.8729329109,0,0007,0.0004483452649
-0.05185094476,0,0.5221872926,0.1976772845,0,-0.9802671671,0,0010,0.0004920648062
-0.06318931282,0,0.5260721445,0.6545840502,0,0.7559893131,0,0001,0.0004370338866
-0.06459139287,0,0.5199334621,0.9997897148,0,-0.02050666139,0,0005,0.0004058609484
0.08434028924,0,0.489657402,0.9214708209,0,-0.3884477913,0,0000,0.0002619436709
0.07083439827,0,0.4904259443,0.9803307056,0,0.1973618865,0,0007,0.0004513404274
0.08247204125,0,0.4701274633,0.9829149842,0,-0.1840603948,0,0010,0.0003543463536
0.08156986535,0,0.2863950133,0.9969551563,0,0.07797793299,0,0007,0.000125101069
0.09596189857,0,0.2837691903,0.985766232,0,0.1681218892,0,0002,0.0001208307949
0.07689240575,0,0.2806028724,0.5377873182,0,0.8430805802,0,0007,0.0002140320721
0.0878944844,0,0.2848302722,0.9804121852,0,0.1969567239,0,0002,0.0001335315173
0.07511053979,0,0.2873491049,0.9439150691,0,0.3301883638,0,0004,0.0002571720688
0.08856345713,0,0.4725123048,0.9148283005,0,-0.403843224,0,0001,0.0001665650198
-0.07887230814,0,0.3090012074,0.9997640848,0,0.02172098123,0,0009,5.264543506e-05
-0.0847850889,0,0.3057696223,0.9927404523,0,0.1202767119,0,0006,4.65614321e-05
0.03685542941,0,0.2982048392,0.8229296207,0,-0.5681434274,0,0010,0.000397175987
0.04777152836,0,0.2982071638,0.9275476336,0,-0.3737049699,0,0001,0.0002800194488
-0.05026613921,0,0.2984319925,0.9992206097,0,0.03947450966,0,0002,0.0001154455749
-0.05618364364,0,0.2958040833,0.8735775352,0,0.486685127,0,0008,0.0001015863891
-0.05607175827,0,0.3023367524,0.9347971678,0,-0.3551821411,0,0003,7.775608537e-05
0.02502828836,0,0.3032125235,0.9968132377,0,0.07977148145,0,0001,0.0002703674545
-0.06932748854,0,0.5244569182,0.9667511582,0,0.2557192743,0,0006,0.0003999811015
-0.07734802365,0,0.5158199072,0.4874414802,0,-0.8731557131,0,0002,0.0002607686038
-0.06175504997,0,0.5322547555,0.8948985934,0,0.4462696314,0,0006,0.0005126165925
0.001544736326,0,0.5114229321,0.7358717322,0,-0.6771210432,0,0007,0.001232393668
-0.0109622851,0,0.5090777278,0.9999804497,0,-0.006255744491,0,0008,0.001096038264
0.08527895808,0,0.3332918286,0.8091015816,0,-0.5876688957,0,0002,0.0001930915168
0.04291243851,0,0.4969195724,0.997983098,0,-0.06348092854,0,0008,0.000801890681
0.0489629209,0,0.4936971664,0.9858353138,0,-0.1677166373,0,0009,0.0006914459518
0.05484287441,0,0.4898509383,0.5351101756,0,0.8447823524,0,0003,0.0006694310578
-0.03454178572,0,0.5221336484,0.9994399548,0,0.03346304223,0,0010,0.0009740836103
-0.05698309839,0,0.527624011,0.5991950631,0,0.8006031513,0,0007,0.0005378317437
-0.04083663225,0,0.5237385035,0.2553643882,0,-0.9668449163,0,0000,0.0009072353132
-0.07302804291,0,0.3056636453,0.3508351147,0,-0.9364372492,0,0006,5.414228872e-05
-0.02121738344,0,0.5097590685,0.937519908,0,0.3479317427,0,0003,0.001101456932
-0.03812855482,0,0.5045396686,0.8606938124,0,-0.5091229081,0,0010,0.0006945923669
-0.03240072727,0,0.5087793469,0.8915913701,0,0.4528409541,0,0009,0.0009110572864
-0.09049815685,0,0.3162800074,0.7294583321,0,-0.6840253472,0,0010,6.842661242e-05
-0.02120470256,0,0.2956050634,0.9996769428,0,-0.02541966923,0,0003,0.0002928122121
0.04832947254,0,0.2921520472,0.934221983,0,0.3566922545,0,0001,0.0002801152878
0.04257680476,0,0.2946620584,0.9960358739,0,0.08895327896,0,0005,0.00037159762
-0.038708359,0,0.5294538736,0.8200902939,0,-0.5722342134,0,0002,0.0009686599951
-0.03265212476,0,0.5283971429,0.9060401917,0,0.4231917858,0,0001,0.001008113613
-0.05096831918,0,0.529943347,0.9650626183,0,0.2620196939,0,0002,0.0007144871633
0.03292109072,0,0.3438382745,0.9926581383,0,0.1209541187,0,0006,0.0002550323261
-0.01089460403,0,0.3033846617,0.8292208314,0,0.5589212179,0,0009,9.255392069e-05
-0.00334610045,0,0.3032734394,0.9940335751,0,-0.1090747118,0,0002,0.0002514204534
-0.0670074895,0,0.5372861624,0.7299390435,0,-0.6835123301,0,0005,0.000489739934
-0.05550862849,0,0.5345179439,0.9177523851,0,-0.3971532285,0,0007,0.0006567510427
-0.04474228621,0,0.5321231484,0.8970143795,0,-0.442001462,0,0010,0.0008982154541
-0.03854608536,0,0.5111724734,0.5739577413,0,0.8188849688,0,0003,0.0007772565004
-0.07866033167,0,0.3022626638,0.8994266987,0,0.4370717406,0,0006,8.535647794e-05
0.02542181313,0,0.2968284488,0.9752411842,0,-0.2211439759,0,0007,0.0002971287759
0.01314274967,0,0.3024631739,0.9999815822,0,0.006072310265,0,0004,0.0002814453328
0.007141947746,0,0.3048288822,0.7789649963,0,-0.6270675063,0,0005,0.0002295845479
0.00117854774,0,0.3077725172,0.9352586865,0,0.3539649546,0,0006,0.0002467786544
0.01818948984,0,0.3064802289,0.8781738281,0,0.4783416688,0,0005,0.0002655115386
0.01929058135,0,0.2998433113,0.9761444926,0,-0.217122227,0,0010,0.0003303619451
0.03497894108,0,0.2853354216,0.9826034307,0,-0.1857161671,0,0003,0.0003728824959
0.03708867729,0,0.2913061976,0.9913875461,0,-0.1309613287,0,0004,0.0003724374983
0.06034815311,0,0.2900347114,0.9465789795,0,-0.3224721253,0,0003,0.0003139591136
0.05224445462,0,0.2872542143,0.9864240289,0,0.1642182618,0,0005,0.0003109993704
0.05781972408,0,0.2843885422,0.9278820157,0,-0.3728739917,0,0001,0.000314663921
0.04350122809,0,0.2883496881,0.4588273466,0,0.888525486,0,0002,0.0003481303866
0.06094165146,0,0.4924951196,0.8241186738,0,0.5664172769,0,0010,0.0005707298988
0.09055970609,0,0.3167495131,0.8991068602,0,0.4377291799,0,0007,6.126991502e-05
-0.09120132029,0,0.3230276108,0.9723319411,0,-0.2336036116,0,0006,7.240217383e-05
-0.01600473374,0,0.513011694,0.9991548061,0,0.04110715911,0,0000,0.001091473736
0.00740160048,0,0.5013106465,0.4063361287,0,0.9137237072,0,0000,0.001145695685
